,fname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,00044347.wav,0.47757685,0.0053968574,0.005519513,0.0033533445,0.0037694902,0.0013852341,0.003073506,0.009188757,0.0019945041,0.0014618457,0.0033138737,0.0016059896,0.0014161317,0.00056639547,0.00033943172,0.014999295,0.064646594,0.0007240264,0.0011237916,0.0002535129,0.01399037,0.0011401131,0.009717339,0.00357329,0.0015767905,0.004762016,0.31853825,0.001782688,0.0005601906,0.00084751303,0.005538707,0.0023127012,0.0049958606,0.0017426446,0.004468112,0.0015568673,0.0015561177,0.003980794,0.007443151,0.007084577,0.001122919
1,002d256b.wav,0.018877253,0.00078009337,0.00078483624,0.00014649038,0.00061140745,0.5255374,0.0016749841,0.00027697423,0.025759107,0.005699102,0.0020952963,0.018556755,0.0013025025,0.0036811524,0.009567593,0.0004109925,0.0003975582,0.04007187,0.0012586653,0.015481598,0.0001291425,0.018651247,0.0009694753,0.011583069,0.0033583266,0.0007434583,0.0012401433,0.016643919,0.17489317,0.011409281,0.0015876438,0.0011336396,0.007990022,0.00597033,0.00077410275,0.005731232,0.012646428,4.292748e-05,0.00093023083,0.005247348,0.04535329
2,003b91e8.wav,0.0032690386,0.00521572,0.001242135,0.0001119025,0.9181958,2.922134e-05,0.0006544265,0.001638388,0.00074126123,0.00010486274,0.00043263513,0.00037869992,0.00031137638,0.00010145128,6.934038e-05,0.00056619744,0.021084562,6.684833e-05,0.0014855363,3.8611513e-05,0.0024534361,3.8841456e-05,0.0038796295,0.000120078126,0.00084379513,0.00020066506,0.0020227642,0.0017844065,0.0009284234,0.0009256699,0.00018500928,0.00025365542,0.00036483997,5.7353715e-05,0.00018379568,0.00079175987,0.00017590787,0.00022281014,0.026852207,0.0015619831,0.00041490374
3,004ad66f.wav,0.0005093734,0.9511558,0.0056360345,0.00028107114,0.0019011525,0.0005026069,0.00054791215,0.009115894,0.00060683984,0.000420886,0.00033822755,0.0002708601,0.000478869,0.00026851374,0.00026243847,0.0056878305,0.0031303482,0.00021342709,0.00044910563,0.00026898197,0.00037683247,5.9063612e-05,0.00058894337,0.0004695063,0.00017355407,0.0023996553,0.00056113076,0.00039309426,0.0007685117,0.00042638672,0.0002582079,0.0004570136,0.00021223788,0.00080213824,0.00029786737,0.0009645774,0.00080484926,0.00022203579,0.0005106806,0.0070013,0.0002064141
4,0063ab88.wav,5.6426044e-05,0.000108756154,8.535433e-05,3.9927167e-05,9.102911e-05,8.3250285e-05,0.00018947126,0.00053938647,0.9886642,6.6899804e-05,0.000103408245,0.0034873618,4.741319e-05,0.00013993151,1.2923682e-05,0.00014667408,7.800857e-05,6.2627773e-06,4.7577796e-05,3.9874294e-06,1.3371554e-05,1.9448522e-05,0.00019213701,1.506046e-05,0.0035911892,5.7731513e-06,0.00020190414,1.3891068e-05,2.492576e-05,0.0001121633,5.5695073e-06,0.00013908693,1.4059328e-05,0.00025972075,0.00015765648,5.138149e-05,2.7844244e-05,0.00034598517,0.00040806283,0.00024719516,0.0001552441
5,0075d39c.wav,0.00034636512,0.00038729972,0.0001841471,0.0009634747,0.0014948219,0.0007190736,0.0012853326,0.0011718605,0.2289489,0.4826739,0.00019425544,0.01404857,0.00078253815,0.017429372,0.00028143538,0.00053266564,0.00012722173,0.0003623926,0.004775606,0.00089901476,0.0016762338,0.00028808514,0.002520146,0.00320461,0.1867814,0.00022346791,0.0011756865,0.00021345349,0.0014550413,0.00028881285,0.018428989,0.0007773467,0.012538815,0.002227004,0.0007520007,0.0013762536,0.0017192714,0.0011485044,0.00047969708,0.0024398712,0.0026770448
6,00780200.wav,0.0047676982,0.001635134,0.0005101348,7.429191e-05,0.000114099144,0.008496204,0.14975947,0.00016206417,0.0003718427,0.0014684388,0.15545487,0.013517684,0.00057527,0.00845164,0.0062324936,0.0007262359,0.00022135938,0.0012507169,0.00408268,0.00073963084,3.9728526e-05,0.0014744862,0.008115257,0.007293541,0.0009463289,0.00014724101,0.0012024656,0.57847464,0.002258221,0.00038596187,0.0009085073,0.004343217,0.003024617,0.001492126,0.00023524513,0.0035896543,0.022116642,9.581027e-05,0.0011257145,0.0026462416,0.0014724578
7,0079d310.wav,0.0010984676,0.00027146062,0.0001822523,0.00025741875,0.00057898235,0.009550627,0.0019258743,0.00048957416,0.81808573,0.009261395,0.00050843344,0.03033918,0.00033111687,0.003323466,0.0007795162,0.00021580857,0.0004417633,0.00085324555,0.0038398963,0.00034512448,8.5631844e-05,0.00095645554,0.00042466485,0.0025707297,0.05432566,9.8985154e-05,0.0010884086,0.00085504993,0.0010789101,0.00062805496,0.009632715,0.0081732385,0.0013255705,0.0020989669,0.00031601236,0.001653962,0.02585236,0.00019973825,0.00048213065,0.0018503687,0.0036229787
8,00ad7068.wav,0.0033599515,0.0016182406,0.00012290882,0.0002465785,0.00029564736,0.09020047,0.002541093,5.1443327e-05,0.00051559426,0.002798769,0.0042820056,0.0010492866,0.808282,0.00083610526,0.0053757094,7.487451e-05,0.00018634637,0.0023227283,0.000867509,0.008822996,0.00015308625,0.020678686,0.0017221959,0.0010157498,0.0031760999,0.00045870853,0.0036509999,0.004364781,0.0045981756,0.0009795713,0.00023449163,0.0036145104,0.0101927705,0.0024472845,5.5298475e-05,0.0008016436,0.0033326962,0.00058936264,0.00016168314,0.0009639103,0.0029580968
9,00c5808a.wav,0.00021095978,0.00036619024,0.00016718877,0.00025277573,0.00031432856,0.00011498549,0.00032166985,0.00039168788,0.14974098,0.0020264888,2.810637e-05,0.43367994,0.0023985452,0.2329768,0.000633145,0.00010581045,0.00046977162,6.555119e-05,0.00020455076,0.00016034371,8.123538e-05,9.6852884e-05,0.01093973,0.0008769907,0.14193843,7.222165e-05,0.0005386127,8.947361e-05,0.00011142416,5.588809e-05,9.533982e-06,0.00029022328,0.00017621441,0.0012521818,9.3038194e-05,0.00016560042,0.015453457,0.0008238959,4.3266737e-05,0.0020849397,0.00017696577
