,fname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,00044347.wav,0.5140413,0.0032508664,0.0040754317,0.012495808,0.0058202194,0.002058213,0.011159808,0.002254707,0.0029225142,0.0024424028,0.0022628345,0.00407651,0.0009156797,0.0040900693,0.001464435,0.0035269165,0.009012804,0.0004529661,0.002944533,0.0011767033,0.05239688,0.0019721778,0.005592366,0.0025220402,0.0017265212,0.11364816,0.12735675,0.0017971456,0.0012513004,0.006597645,0.002003389,0.0077439765,0.0047431183,0.008024614,0.004857608,0.0014558801,0.0013693415,0.0052293553,0.050306655,0.0072943657,0.0016659863
1,002d256b.wav,0.078787476,0.003199974,0.0010210671,0.0010622061,0.0033454238,0.012807626,0.0015064849,0.005494729,0.030133566,0.0012979811,0.004529565,0.013054716,0.0032421423,0.0020069547,0.0006813902,0.0025403046,0.0021622044,0.006584673,0.0062186527,0.01297348,0.0004973411,0.004026687,0.0006368462,0.010750358,0.07617517,0.0031638592,0.008555644,0.014691905,0.0057497425,0.009181094,0.0022079167,0.0015457433,0.004489687,0.007864646,0.0040566064,0.0033708941,0.009650032,6.096265e-05,0.013173563,0.012614482,0.6148863
2,003b91e8.wav,0.016089791,0.033477847,0.009620145,0.0034905064,0.064212605,0.0012630153,0.0024804436,0.09710508,0.004422339,0.0009776707,0.0055617085,0.001286404,0.0008394397,0.0015626904,0.00043463527,0.0006404143,0.0058673187,0.0003877913,0.011053159,0.0002574256,0.016004225,0.00067867123,0.0025794255,0.0022077411,0.0021167449,0.053448454,0.03626048,0.011443598,0.0012329009,0.025782438,0.0007231166,0.002458888,0.0015634208,0.0009488813,0.008755413,0.0008398478,0.0045359046,0.0008581123,0.560991,0.0052058017,0.00033435327
3,004ad66f.wav,0.00095956423,0.024899565,0.0035685522,0.0018166347,0.0039785504,0.0005323708,0.00027217017,0.9149789,0.00029532216,0.0001732826,0.0026269315,0.00037028576,0.00039087172,0.00022857756,0.00039352317,0.015630849,0.0024893605,0.0004852007,0.001260689,0.0007158147,3.3896667e-05,0.0007069063,0.00011894534,0.000338951,0.00024562137,0.0004598076,0.0003482378,0.00022252492,0.0007585155,0.0010369696,0.00015897014,0.00017499946,0.0013508628,0.0068879942,0.00021338326,0.00021867883,0.00029579058,0.00016259387,0.000907915,0.008895511,0.0003959473
4,0063ab88.wav,0.00022727893,0.007907434,0.0024882406,0.00037047564,0.001999103,0.0030635432,0.03996318,0.0006426621,0.29939297,0.035089314,0.0037187813,0.050414197,0.004244177,0.030008305,0.0067199576,0.0006912893,0.0005014849,0.00020050102,0.017331555,0.00017569597,0.0004631787,0.0023692483,0.0018312146,0.008303561,0.41393688,0.0006453153,0.0010199377,0.0009660441,0.00073095487,0.0055939117,0.0013290278,0.0015480927,0.012659988,0.004383521,0.0024648823,0.00034961296,0.0020209958,0.023842659,0.0034223686,0.0018995986,0.005068788
5,0075d39c.wav,8.818092e-05,0.0014342505,0.00012815182,0.0007003307,2.5940695e-05,0.00071745605,0.0036238173,8.0081714e-05,0.01049683,0.8781888,5.7514975e-05,0.008547285,0.0003107487,0.0015095647,4.885941e-05,0.0004863568,5.480183e-05,0.00010229731,0.0034548333,8.945005e-05,0.004265316,0.0079477355,0.0006557053,0.0028460778,0.023507742,2.1726746e-05,0.003009795,0.0005213007,0.00013593482,0.00030864228,0.01078932,0.0003724211,0.009779719,0.0006182619,0.020247636,0.00034788233,0.00014609403,0.00011454602,0.00021239108,0.0018929959,0.0021132822
6,00780200.wav,0.0029980976,0.0024330155,0.0002882225,8.832213e-05,0.0018946726,0.00071469834,0.50519043,0.0011479453,0.0014818712,0.0009686223,0.16932712,0.0022603048,0.00022905444,0.017933432,0.02331806,0.00029965196,0.0002519516,0.000888351,0.0044022114,0.00035561144,0.0004014217,0.0012377377,0.001059321,0.0070895567,0.0012551937,0.0005311911,0.019536143,0.18444641,0.0037077337,0.0008729135,0.004547995,0.0031867456,0.0026013404,0.00079728535,0.0008253678,0.0015650687,0.004011867,0.00023742295,0.02323703,0.00030084516,0.0020797956
7,0079d310.wav,0.00028052778,0.006357465,0.0029705395,0.00068992155,0.00053275604,0.0036907734,0.0029741228,0.010868781,0.18077946,0.012122409,0.0013489074,0.012039543,0.002060754,0.006908707,0.0005245549,0.0010274705,0.001215304,0.00028772335,0.12774968,0.0002711653,0.00035633263,0.001011161,0.0004005993,0.017782658,0.5339236,0.0021222616,0.0004958104,0.011195372,0.00036792218,0.00094569835,0.0011454476,0.004811597,0.0058367066,0.0054201623,0.000283778,0.00023485089,0.00403897,0.0013618913,0.0006864559,0.021212144,0.011666018
8,00ad7068.wav,0.0005792006,0.00027330607,4.4014643e-05,0.0003791254,0.00042660662,0.0006265319,0.00055269606,9.605865e-05,0.00070962636,0.0001263485,6.421725e-05,0.0013052543,0.9659036,0.00042256495,0.000431287,3.293798e-05,0.00042121348,0.0061733252,0.0002683275,0.0006759115,0.00023082356,0.00060385553,0.00046735775,0.0038411298,0.0038931428,4.2302054e-06,0.00014621738,3.7236744e-06,0.0001862007,0.0002504859,8.1996346e-05,0.003868929,0.004661099,7.236663e-05,4.974568e-05,0.00021441812,5.262977e-05,0.00094837014,0.00021202579,0.00020789688,0.00049125095
9,00c5808a.wav,6.965217e-05,0.00061004277,0.00020985949,0.00053351565,0.0004245529,0.0005460936,0.0036222225,0.0005665655,0.14245631,0.0225865,0.00068923866,0.04012155,0.0008229066,0.06711502,0.00057245593,0.00034220467,0.00122182,6.741976e-05,0.0020236908,0.00019012294,0.00015284166,0.00067589246,0.0018987145,0.0018474101,0.6852264,6.7682864e-05,0.0009593505,0.0004104772,7.051152e-05,0.00016023338,0.0006381675,0.0012364228,0.0030348226,0.0010397694,0.001385728,0.00045193377,0.0015258513,0.0005002017,0.0012697069,0.0025589573,0.010097065
