id,value
id_0,40.61328176454054
id_1,14.001599758738115
id_2,8.098340619601926
id_3,16.08927228765221
id_4,25.760708312251072
id_5,109.4461009864958
id_6,29.010969524263793
id_7,34.98884339027992
id_8,40.484834870873904
id_9,18.771825423081673
id_10,22.886575612245764
id_11,40.449631353594995
id_12,41.7266003291353
id_13,13.85461963450985
id_14,25.605975287288334
id_15,41.50822661878729
id_16,34.20176776437506
id_17,51.1425836460331
id_18,22.71794660254975
id_19,10.57979454021824
id_20,29.83505296392029
id_21,30.971133684918883
id_22,52.1463947319828
id_23,47.60948479142282
id_24,18.923907878734546
id_25,11.676156323968874
id_26,44.77899946212939
id_27,32.908738469086295
id_28,64.81225731464313
id_29,16.982870097326803
id_30,16.816197532109772
id_31,43.73173984842006
id_32,35.29570552779154
id_33,24.317270633009393
id_34,53.62519824881223
id_35,41.604586005484066
id_36,13.712043319452807
id_37,49.49533206318976
id_38,23.688824575850457
id_39,1.7657810421088018
id_40,23.567011902315862
id_41,5.729435625478251
id_42,45.45876342077287
id_43,35.560980315073245
id_44,50.946009520315265
id_45,42.33687703436011
id_46,34.857939197460446
id_47,23.211803513755715
id_48,23.891211528967517
id_49,59.15803079603709
id_50,22.385363546364445
id_51,45.679600070631075
id_52,21.37156107828783
id_53,32.68015387404383
id_54,16.484335536904315
id_55,32.90505222177961
id_56,41.25063698260887
id_57,22.337269467169307
id_58,27.538662803868426
id_59,11.892527086335358
id_60,57.56976202856228
id_61,86.89588309631357
id_62,35.96198864512643
id_63,22.784732026803074
id_64,17.43483816650615
id_65,34.96071396657591
id_66,45.21660809088754
id_67,11.20971752385358
id_68,51.80706070834703
id_69,8.077998730162495
id_70,13.16304643148365
id_71,25.797987418073568
id_72,32.09182619946729
id_73,15.494438824564298
id_74,45.82476120678037
id_75,61.643325292413934
id_76,2.8539640167323777
id_77,36.52013723587418
id_78,73.59062525559166
id_79,38.99169402141215
id_80,51.76889924369281
id_81,18.3642727944699
id_82,13.434749416155606
id_83,33.86479861134308
id_84,12.491733633597773
id_85,11.435740118543924
id_86,25.700900954822508
id_87,89.13620548320282
id_88,28.063571489216127
id_89,48.98417707504689
id_90,18.876767236090956
id_91,63.29852242724465
id_92,58.033758024260216
id_93,8.403026520629387
id_94,22.179400270604443
id_95,27.96607924577021
id_96,24.4874951063992
id_97,0
id_98,15.501606852890513
id_99,35.06367436803503
id_100,20.97743979969115
id_101,46.6895687464252
id_102,31.28077940603209
id_103,32.38907971921671
id_104,33.36694576198747
id_105,29.719431723538626
id_106,17.267454318398585
id_107,37.94923753873003
id_108,8.737682406458374
id_109,71.72977971419651
id_110,30.51165018783866
id_111,67.90301479959709
id_112,21.524634393939884
id_113,26.368031586817082
id_114,24.75277777972541
id_115,35.51195291082001
id_116,36.97135607755974
id_117,24.64452611803514
id_118,28.890092181940638
id_119,43.447418505103045
id_120,26.408735669717785
id_121,35.34867439422009
id_122,62.856843313674624
id_123,4.094020663107893
id_124,35.21191628616875
id_125,4.978102773972614
id_126,32.51248933704029
id_127,17.068572751981375
id_128,28.916375094445627
id_129,49.20664367624468
id_130,5.937628747696083
id_131,48.33502327902216
id_132,21.49484871644828
id_133,5.002140248404368
id_134,21.188508128453066
id_135,30.423137231456202
id_136,66.6318125103036
id_137,94.10855406801898
id_138,25.128453902475705
id_139,54.87828894958309
id_140,75.94062262280069
id_141,17.279021121897955
id_142,52.85804297246652
id_143,32.643417412903574
id_144,32.186442136121784
id_145,12.541748639602785
id_146,34.37234346903434
id_147,43.81287936345441
id_148,31.046816705800694
id_149,18.798414530590144
id_150,43.87942084752559
id_151,32.37763843826418
id_152,57.55298941968722
id_153,22.278621520519692
id_154,11.25064659743542
id_155,62.665461937531646
id_156,14.137413428076949
id_157,25.824810082587085
id_158,42.62488607169367
id_159,26.4439328201615
id_160,12.278094698241201
id_161,103.72199124584327
id_162,58.5924845821392
id_163,32.031011982989284
id_164,36.34615489766259
id_165,32.26356230516388
id_166,46.00479055627096
id_167,55.71813178213225
id_168,13.704036293394596
id_169,24.130218837667265
id_170,32.07596280394166
id_171,29.14176734773457
id_172,25.880521904586654
id_173,39.55608439172874
id_174,88.73371668327749
id_175,50.62276076575973
id_176,18.93962749103036
id_177,26.42220055644264
id_178,74.63803831429092
id_179,27.75700033597505
id_180,16.438196643150405
id_181,31.690741177209805
id_182,21.552016642054433
id_183,35.190927291501104
id_184,11.884183741971945
id_185,24.445743848710666
id_186,34.52676865080186
id_187,45.12786716398296
id_188,73.92975140140129
id_189,55.12644007569575
id_190,6.440856323138339
id_191,21.619273031327772
id_192,16.094248875441902
id_193,31.71877058495649
id_194,26.67721381622038
id_195,15.015538288781453
id_196,11.771904456590555
id_197,14.638047911984073
id_198,22.804791965629096
id_199,12.737744594898603
id_200,9.837083658287154
id_201,24.859685140057984
id_202,27.975392025850944
id_203,71.07063572176314
id_204,0
id_205,17.870700799865112
id_206,64.18887883526202
id_207,47.44981661102481
id_208,22.296129913608972
id_209,27.993103961155395
id_210,44.69198050666372
id_211,36.28082007944196
id_212,32.924246407715195
id_213,0
id_214,15.868106161406393
id_215,4.486902182469063
id_216,47.14483516426251
id_217,7.178590220108081
id_218,33.74982901786274
id_219,94.98626845141035
id_220,51.267029879899354
id_221,18.31569691480226
id_222,37.37756822756932
id_223,87.36981699608081
id_224,30.498729637938244
id_225,18.16903312597024
id_226,13.489433883904992
id_227,46.190863309263065
id_228,34.48010272829442
id_229,32.86193269011675
id_230,8.327235108231513
id_231,32.016733755381495
id_232,0
id_233,30.91883464282685
id_234,58.84057997774112
id_235,22.59472315997914
id_236,15.7552344603978
id_237,13.082144597023525
id_238,13.960571833813033
id_239,34.30433422052524
id_240,24.732780279141036
id_241,70.59909006851225
id_242,36.015483316604595
id_243,34.062848904309575
id_244,56.51403163470561
id_245,37.184255165244025
id_246,43.46735272398768
id_247,45.83111971031976
id_248,20.525335393468403
id_249,4.07020674350993
id_250,14.499830468470456
id_251,35.891207698808884
id_252,13.883451200845418
id_253,26.168927339099934
id_254,18.507502659839723
id_255,32.18523930137252
id_256,38.483239155880156
id_257,5.98818575637098
id_258,29.783078668422004
id_259,39.51427469834286
