id,value
id_0,24.267770969388852
id_1,22.96480553331104
id_2,24.378081398656516
id_3,20.350031313797825
id_4,25.910444143887286
id_5,29.315655991476685
id_6,18.052457418183792
id_7,19.43746354267655
id_8,24.233005706310337
id_9,24.056917160111567
id_10,25.92144361017643
id_11,25.28534409052074
id_12,23.111408836105866
id_13,23.887942469596965
id_14,23.930946593532553
id_15,21.376476571005494
id_16,23.81111671908703
id_17,25.056708960518225
id_18,23.788417341702843
id_19,24.12009143003174
id_20,23.867220286067816
id_21,18.917129827634202
id_22,23.780218942801223
id_23,26.9912635722161
id_24,23.183981151665176
id_25,11.354707949035012
id_26,24.207574197436358
id_27,21.011720138566925
id_28,24.433779069567706
id_29,23.725774998115867
id_30,23.971081206125074
id_31,20.139259179846963
id_32,28.16720386987865
id_33,23.00890372421253
id_34,25.03787662826237
id_35,23.693469746116392
id_36,23.694338729096355
id_37,20.48751764144441
id_38,24.3682145387633
id_39,24.43954037445754
id_40,25.168225153128372
id_41,23.107848653633244
id_42,24.233005706310337
id_43,25.77585111302393
id_44,25.39441497273477
id_45,18.721540099838776
id_46,22.41081210886115
id_47,19.282581052950345
id_48,24.430252907099007
id_49,29.092780737939794
id_50,17.795761856830037
id_51,21.937044104232697
id_52,24.663693552382767
id_53,23.872583027099797
id_54,24.819289568599554
id_55,24.132178454052404
id_56,26.53210962975575
id_57,24.49332034320264
id_58,26.61850279951102
id_59,23.928947128898972
id_60,26.971559387865238
id_61,25.180335255901756
id_62,26.32697910155513
id_63,24.38376564926969
id_64,17.043810259759994
id_65,24.20552947271481
id_66,19.556775535313268
id_67,18.282796939667936
id_68,23.783360581454218
id_69,19.496437004278437
id_70,24.340447376263985
id_71,25.850999931060983
id_72,26.11664178059159
id_73,23.786994787847885
id_74,20.838297491313924
id_75,24.34033920749035
id_76,24.180916104113972
id_77,23.644773788618533
id_78,23.60106603755248
id_79,26.629951977570915
id_80,30.075126251958796
id_81,29.203774767009758
id_82,23.832151537307084
id_83,22.22541166356494
id_84,19.03710960128637
id_85,17.646781558247177
id_86,23.502069888914395
id_87,24.009310321195745
id_88,26.015065693696403
id_89,23.932435320277417
id_90,18.82521731433886
id_91,23.833355132579868
id_92,20.22378632074535
id_93,23.34030335254504
id_94,23.126644123048578
id_95,24.37473566823743
id_96,23.711470856670065
id_97,23.954101415775355
id_98,23.74392854511332
id_99,25.771618491867585
id_100,24.03379353700842
id_101,17.471876381405043
id_102,23.37902174234864
id_103,20.51898192994406
id_104,20.322136527756257
id_105,26.113552276134556
id_106,25.908927884160878
id_107,26.65546986108959
id_108,18.597771962549675
id_109,21.456490063508415
id_110,23.85994858689176
id_111,17.20763163031533
id_112,23.544856584150494
id_113,28.051943325837517
id_114,24.61193889464595
id_115,21.3312045681901
id_116,19.524406561791782
id_117,23.567251718122662
id_118,14.86169546013536
id_119,26.660284031217284
id_120,18.258220285289386
id_121,25.049170753927317
id_122,24.134783429156943
id_123,23.765627133635007
id_124,25.05039233316243
id_125,23.95623571520149
id_126,26.22286382196842
id_127,23.60421591867829
id_128,23.770972902542848
id_129,24.615356627941196
id_130,19.16685288162321
id_131,24.177626474539505
id_132,24.072139864577196
id_133,24.04671363573605
id_134,24.285483335220874
id_135,20.021225929388176
id_136,24.18689685490629
id_137,24.43305726484432
id_138,24.478320688121418
id_139,19.98723550416751
id_140,27.89691243809717
id_141,24.106343697975745
id_142,23.832151537307084
id_143,25.3312039372025
id_144,24.67643501601872
id_145,24.149994724097013
id_146,24.20410437923196
id_147,24.16520212966699
id_148,25.57728372399019
id_149,21.685123503908212
id_150,27.126714483127042
id_151,24.09557375518378
id_152,21.561964787818226
id_153,24.192364759067203
id_154,24.493584541268472
id_155,23.34033920749035
id_156,24.020815885399426
id_157,23.590344894380365
id_158,25.7483862477939
id_159,24.088262752770287
id_160,23.953223101063998
id_161,23.855262303193474
id_162,19.13225455623391
id_163,24.119078942919757
id_164,23.157745235180613
id_165,24.316667503642446
id_166,25.46829782170313
id_167,20.756629787472857
id_168,23.89087533447685
id_169,24.69835155401206
id_170,23.741890101086096
id_171,23.7649512619795
id_172,21.804060039876315
id_173,23.918376253504956
id_174,24.100240696256346
id_175,23.80798402307926
id_176,23.848795526619668
id_177,23.850555396372922
id_178,25.438707902795397
id_179,23.93423769261265
id_180,24.43827633971756
id_181,27.451047124885093
id_182,24.69956615401566
id_183,25.089477822226197
id_184,21.85123585914828
id_185,24.369092279136037
id_186,24.210389421839917
id_187,22.60756330337068
id_188,19.704819645940663
id_189,18.577194195270497
id_190,23.582283291613972
id_191,24.1004790343715
id_192,23.68464240538114
id_193,24.177626474539505
id_194,23.743551922649715
id_195,19.070922512509664
id_196,23.89800475690589
id_197,11.85946174018833
id_198,24.364042906746253
id_199,24.379136349117612
id_200,19.12659363558655
id_201,24.75734385859261
id_202,19.745677025839022
id_203,24.561964787818226
id_204,24.430252907099007
id_205,24.55979374388448
id_206,25.723619449996274
id_207,22.54189458368717
id_208,20.107919803689384
id_209,23.592674744919822
id_210,21.32777854188174
id_211,26.60600481515783
id_212,28.669475731717
id_213,27.57348968825993
id_214,12.807365540611178
id_215,23.539680752551472
id_216,24.67643501601872
id_217,24.24916176624775
id_218,27.05213946485526
id_219,18.639155282436054
id_220,23.276353382905388
id_221,24.69147611668994
id_222,25.680972917715774
id_223,22.869757301071687
id_224,25.49248514657873
id_225,18.43909307594531
id_226,23.796942255782184
id_227,23.837525992378577
id_228,27.84638797621751
id_229,23.89266063983224
id_230,24.627528462207234
id_231,19.763267801661694
id_232,23.48168461627795
id_233,23.856044041899167
id_234,26.443546477794712
id_235,23.98679051080931
id_236,14.248448534482241
id_237,23.535772366858016
id_238,18.351309072047805
id_239,18.500525556325215
id_240,17.29580951058281
id_241,24.98249739649154
id_242,26.00617363437023
id_243,22.789669162803705
id_244,18.74590680020769
id_245,23.972877049287224
id_246,22.74843393150972
id_247,23.78640288496024
id_248,24.840805401014702
id_249,18.757491383349812
id_250,24.0808990681678
id_251,20.25113984294327
id_252,24.614402881692314
id_253,23.918563416080048
id_254,24.586350574614517
id_255,24.657333910790786
id_256,23.900513615667226
id_257,23.714623835503563
id_258,26.584305434212073
id_259,27.183136928861327
