id,value
id_0,36.93925350932182
id_1,13.066290889349453
id_2,7.642036857005965
id_3,18.629871812256933
id_4,28.030759955215984
id_5,96.43336289298809
id_6,24.646828964966243
id_7,35.14163818984077
id_8,38.71892408515494
id_9,21.472437433265885
id_10,24.32805983578447
id_11,39.5477636430468
id_12,41.35470523847167
id_13,14.738106664222236
id_14,27.015329915392233
id_15,41.274088155269816
id_16,32.16892567163935
id_17,53.646244435840735
id_18,19.91713230966695
id_19,10.69646929479766
id_20,31.122830541134977
id_21,28.623768584553986
id_22,45.72260670767262
id_23,44.541006338212604
id_24,17.233874060869812
id_25,13.265598275070516
id_26,44.91826059210505
id_27,35.43849852355778
id_28,58.05255641034342
id_29,15.664664994366952
id_30,16.057472491432016
id_31,44.72118817585985
id_32,38.66989627103846
id_33,27.08702317268934
id_34,49.265014753881985
id_35,36.76434292229069
id_36,15.980598055306052
id_37,47.64034693097176
id_38,23.057528637393943
id_39,5.3003744909760675
id_40,26.356052866904776
id_41,9.796787778024267
id_42,45.41883511387496
id_43,26.233932881924584
id_44,54.18986535779686
id_45,39.548050207570704
id_46,35.11409668191899
id_47,22.23505108063996
id_48,23.842062995499557
id_49,59.08887572025552
id_50,25.875415341445574
id_51,44.68803048666067
id_52,22.15961426677997
id_53,31.132155797249197
id_54,19.326126987886486
id_55,35.70363439081494
id_56,41.093817808253306
id_57,23.824826462214812
id_58,24.208792447106816
id_59,11.906294472357336
id_60,57.929557986567026
id_61,82.38957674588077
id_62,35.95089333619186
id_63,24.0421835948149
id_64,13.99824991143363
id_65,38.98045266465629
id_66,38.03618413888365
id_67,11.556706567533853
id_68,50.86037838960241
id_69,7.235217487680212
id_70,19.75716007523982
id_71,20.265303535611334
id_72,26.036883439952135
id_73,17.045156353667757
id_74,47.1242134310574
id_75,63.36880944733384
id_76,12.252317509086941
id_77,39.68835362887666
id_78,66.6959360144519
id_79,44.37809407259389
id_80,49.44647891811507
id_81,28.327933565232104
id_82,13.297892233068895
id_83,41.75994623388707
id_84,10.846921155208035
id_85,12.882571861672384
id_86,31.048241423525724
id_87,84.86447777464555
id_88,29.856772950691095
id_89,48.437262642159986
id_90,15.496302278430614
id_91,64.10394946237834
id_92,54.63234296003845
id_93,10.56798409404382
id_94,21.825629837818564
id_95,24.68847982942039
id_96,20.95651266906247
id_97,7.583191295144434
id_98,11.92476171536776
id_99,38.7642108328811
id_100,21.33752629270289
id_101,47.245128479544384
id_102,33.014376045564845
id_103,33.28257618412049
id_104,32.412044190866574
id_105,26.58435655133159
id_106,17.375413431660146
id_107,36.298837776113814
id_108,11.312688113426432
id_109,65.12788656899593
id_110,29.447558686346028
id_111,68.34190448700048
id_112,21.521627149283358
