id,value
id_0,32.90807657204887
id_1,14.109937169498274
id_2,8.889914822356506
id_3,22.1818070220211
id_4,28.732384051015366
id_5,93.48897449930743
id_6,27.765639398453445
id_7,35.5974067063561
id_8,25.125469188965525
id_9,18.645392772109282
id_10,32.34483690851367
id_11,36.062934264739205
id_12,38.06532793014881
id_13,14.463356387843135
id_14,26.58850704180792
id_15,45.7548566497703
id_16,27.258535813614586
id_17,63.5680218025889
id_18,23.944247155467252
id_19,10.223617538390489
id_20,31.18888994209139
id_21,27.158591738660864
id_22,45.93698458004281
id_23,38.79767064149083
id_24,14.335518934931518
id_25,16.018394234086713
id_26,44.775738671564
id_27,31.85780439131292
id_28,54.66881735826998
id_29,19.296071213584483
id_30,16.498438841300192
id_31,39.2963754485221
id_32,36.863158494585115
id_33,30.848700629314457
id_34,56.30217660366009
id_35,38.111009033612206
id_36,16.699125849519028
id_37,42.32607883126883
id_38,21.58750734856618
id_39,2.4034725138523148
id_40,28.399436300148395
id_41,10.584635920160334
id_42,50.55082232806393
id_43,24.708695375762684
id_44,63.52121713272261
id_45,36.03317437652886
id_46,37.442196330515856
id_47,26.581058750323102
id_48,27.81130106104471
id_49,59.900059841779836
id_50,26.22434716900893
id_51,53.56347896131767
id_52,26.916524021919436
id_53,27.8358303109278
id_54,20.46033707062809
id_55,37.93332804859007
id_56,39.680075013082714
id_57,30.228419887804463
id_58,28.554745386232703
id_59,12.622566957898188
id_60,63.86637917301144
id_61,84.45706049955672
id_62,41.33022335549859
id_63,22.94461720440366
id_64,14.592359365492454
id_65,42.14812626435065
id_66,35.33896729503528
id_67,12.865954344881239
id_68,53.2997394028434
id_69,6.042353527913326
id_70,20.78808451214755
id_71,18.035566600598933
id_72,29.599283461522752
id_73,14.336229807566824
id_74,55.39514481103475
id_75,64.87787008338933
id_76,11.16945414344924
id_77,42.49327752170692
id_78,76.12333860920351
id_79,45.915679423192195
id_80,57.50959013489356
id_81,26.960115812395223
id_82,14.373349411791942
id_83,49.84083170640261
id_84,13.539719813917088
id_85,12.286122556858153
id_86,29.211156766549152
id_87,92.08241273306024
id_88,28.46918603461412
id_89,44.442688763338566
id_90,14.387792449173993
id_91,60.17856602970033
id_92,54.608667977447766
id_93,7.524471087858169
id_94,28.198372687014416
id_95,25.81199768080294
id_96,23.07603583237754
id_97,4.180575838786615
id_98,16.24297206826544
id_99,37.462056362515625
id_100,26.819106174743922
id_101,48.27225969316855
id_102,27.31672827112514
id_103,37.269166069948426
id_104,30.5226973953226
id_105,23.749204818905472
id_106,21.73068807042815
id_107,39.82941424220805
id_108,11.89113899532961
id_109,62.25781730793835
id_110,27.60170832643469
id_111,68.95794579988106
id_112,23.079565823569382
id_113,27.772037308817563
id_114,31.630096314992368
id_115,40.74036606512492
id_116,41.95825943872312
id_117,21.547613561413826
id_118,29.624162950586506
id_119,49.25909925073381
