id,value
id_0,36.911839761195516
id_1,12.829307737597022
id_2,6.240650716248738
id_3,18.413353118521155
id_4,24.64672692974341
id_5,50.11702328765909
id_6,29.728886305065668
id_7,33.805138636574064
id_8,38.74483121240375
id_9,17.89430925759093
id_10,20.353011775677043
id_11,38.86509294735022
id_12,37.94833011125481
id_13,10.31200899906635
id_14,21.531803631183646
id_15,37.678707261051336
id_16,35.34365917099022
id_17,52.01348212728333
id_18,20.083549262067272
id_19,10.712046359057389
id_20,22.060290966281915
id_21,28.362065063095077
id_22,46.18554408221931
id_23,44.2512367827641
id_24,18.68017979415363
id_25,10.344423749873267
id_26,37.41806471109194
id_27,34.04533629233905
id_28,52.36647037015457
id_29,13.575982892756596
id_30,16.622445224027675
id_31,41.672898329695045
id_32,37.643664571141414
id_33,21.704648209038787
id_34,47.51291256086869
id_35,36.4488273658192
id_36,13.364077605041341
id_37,45.766486719286696
id_38,20.273992596644877
id_39,5.5387682755153165
id_40,25.31846798678867
id_41,8.030737933563492
id_42,39.20494487961078
id_43,28.745315393040276
id_44,42.218865306922304
id_45,38.65978466222139
id_46,35.98818616771829
id_47,20.241831582786705
id_48,20.872000981938825
id_49,53.45648048714942
id_50,18.46515089011223
id_51,33.29032786530445
id_52,18.357109019564476
id_53,25.80617022020459
id_54,17.655405348669028
id_55,30.638018134677953
id_56,38.6572492621185
id_57,22.08888487717324
id_58,19.96462123110007
id_59,10.641082765822379
id_60,53.52355585701938
id_61,25.650557337302125
id_62,30.97771877656839
id_63,19.05964257899556
id_64,14.787033284342087
id_65,32.53084101321367
id_66,38.32815782165939
id_67,12.122320507996074
id_68,40.451902840083825
id_69,9.332360100940383
id_70,14.304843685909098
id_71,17.7861571471588
id_72,26.864695065882827
id_73,15.629182281100707
id_74,45.72906534826726
id_75,58.134188921871285
id_76,5.025700634019162
id_77,33.94674286042325
id_78,38.105893510202385
id_79,38.86532512533954
id_80,48.28497058901127
id_81,17.910727023695706
id_82,10.076315342254487
id_83,27.306166816118303
id_84,10.544086405256316
id_85,12.349402613487037
id_86,29.459464059967875
id_87,23.782543095764616
id_88,23.953926502808596
id_89,48.32642212032251
id_90,14.487669997574136
id_91,56.636683403540594
id_92,48.77724254058493
id_93,9.173188654710454
id_94,18.060505481435168
id_95,19.065234538815307
id_96,18.972926307291548
id_97,6.091972310196185
id_98,14.477313516054926
id_99,30.372475250553645
id_100,19.054219518109342
id_101,40.17766307634403
id_102,32.48630987783955
id_103,28.1672040084527
id_104,31.52749301995564
id_105,26.625782762130974
id_106,17.998900147695316
id_107,35.97344403387504
id_108,11.01038138595796
id_109,57.1305808974475
id_110,23.041421469481996
id_111,49.56253286265009
id_112,22.113845960553252
id_113,25.24415925322407
id_114,25.54015232290985
id_115,33.603816038565306
id_116,34.46899031379858
id_117,19.34754318249775
id_118,27.777556354165032
id_119,38.0769223006013
id_120,22.903514045247746
id_121,33.268718930196016
id_122,58.58629106176494
id_123,6.899524074420057
id_124,28.429998799069196
