id,value
id_0,28.409255847346937
id_1,18.549930821178684
id_2,20.22736321671391
id_3,23.008126742971946
id_4,29.051449239890715
id_5,51.12084870949385
id_6,24.608002222437662
id_7,30.646441842717543
id_8,38.762320514824566
id_9,18.340612511613383
id_10,29.048269735331615
id_11,30.914520121563097
id_12,28.200252564050196
id_13,20.98698482349503
id_14,29.881344813230683
id_15,40.69226331659002
id_16,30.0401704120506
id_17,43.554059229965574
id_18,24.617776151590437
id_19,22.56376265192891
id_20,20.792663257836516
id_21,25.115805592376567
id_22,42.79083251626299
id_23,29.268754851557524
id_24,20.392166238521597
id_25,22.26883173541533
id_26,30.97117910031515
id_27,31.51223170738282
id_28,35.335275021849206
id_29,20.514118044894996
id_30,21.200045047221295
id_31,31.985188984109307
id_32,36.441310340122385
id_33,31.36442866011172
id_34,39.97933767891253
id_35,26.781283851591283
id_36,18.08731815560632
id_37,30.221342470189466
id_38,20.799056092770734
id_39,17.0700132752799
id_40,30.41034378916666
id_41,15.76501420135557
id_42,33.09918866058963
id_43,32.91033182502423
id_44,35.03375816104625
id_45,32.30788418014287
id_46,32.80068745338767
id_47,19.887634940933708
id_48,34.07899270703761
id_49,36.96325761249719
id_50,21.61153008259033
id_51,36.468351778400844
id_52,32.61274341901586
id_53,29.512627471091932
id_54,22.00586623032786
id_55,24.603523619331142
id_56,28.96562466485707
id_57,24.748587176538276
id_58,29.969412775857318
id_59,16.881467189224445
id_60,40.562958685710015
id_61,47.096355846848574
id_62,28.61582988655546
id_63,21.37868656027758
id_64,23.497518743064997
id_65,35.12272463235093
id_66,32.07329707797875
id_67,20.383381616595805
id_68,28.822268596391922
id_69,16.493299250343277
id_70,22.7688184214689
id_71,26.016461933701528
id_72,33.195565898275476
id_73,18.469947755807645
id_74,43.54808793904621
id_75,39.06744246405016
id_76,23.030965777789255
id_77,35.38131031006392
id_78,43.60548007559245
id_79,29.41476692763467
id_80,45.143531938024026
id_81,34.703868048041635
id_82,19.52766092514051
id_83,32.93532418232594
id_84,20.876101436489556
id_85,19.901772424281766
id_86,27.78311098030658
id_87,54.8560438983405
id_88,28.409952541143703
id_89,34.449600375909824
id_90,29.171097485991794
id_91,36.51290358287124
id_92,39.03206856132833
id_93,19.081859138730746
id_94,22.824289687020386
id_95,33.6796675462597
id_96,26.244406644541023
id_97,18.646496377735293
id_98,19.61135678971754
id_99,28.96018329590258
id_100,28.525236906827146
id_101,36.75882722205204
id_102,21.807993901302446
id_103,34.78431949231603
id_104,24.073972430685316
id_105,28.302524414759908
id_106,23.567329064796972
id_107,32.35764697895239
id_108,21.75600303675788
id_109,42.32475729811367
id_110,25.040228321154594
id_111,39.810173919463125
id_112,27.91464411190057
