fname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
00044347.wav,0.4255243,0.06950585,0.112884454,0.014028408,0.012763398,0.005384715,0.004108167,0.0074221846,0.0019586992,0.0011462965,0.006175614,0.0012003075,0.0013464612,0.00089228933,0.0006157533,0.01155675,0.04044069,0.0005820208,0.0016216217,0.0011247679,0.004247039,0.0027461287,0.0029298991,0.0013014616,0.0011121061,0.093928404,0.018096175,0.0021320665,0.0011035937,0.003811264,0.0017512582,0.00534021,0.0044035735,0.009624979,0.013311606,0.0047821747,0.00084415183,0.010189145,0.013099747,0.08046861,0.0044937036
002d256b.wav,0.025711257,0.00081046944,0.0015094487,0.000696564,0.0018410985,0.011456957,0.007933672,0.0008080807,0.0063746716,0.00495276,0.0032988517,0.057586312,0.000841518,0.002477724,0.0018358369,0.0012570927,0.001151611,0.0057584946,0.0013219375,0.0040104715,0.0009796467,0.001954858,0.0014019469,0.0028228238,0.0049025244,0.0004292648,0.0021437372,0.009738422,0.78179306,0.0011970481,0.001298759,0.0011734597,0.010968521,0.009437177,0.00092794135,0.0030229825,0.0037748783,0.0005967879,0.0013952093,0.0017932372,0.016612934
003b91e8.wav,0.007942265,0.07739866,0.030823067,0.0019449517,0.08600857,0.0018518283,0.006589583,0.008024319,0.002770639,0.0012800973,0.017950462,0.0021745511,0.0067424434,0.00041668583,0.0022946063,0.010101466,0.006132068,0.00096430676,0.021812528,0.0009448234,0.06930624,0.00011809712,0.014581482,0.004642523,0.0005516969,0.0025987488,0.18170087,0.008575089,0.00074185355,0.03899848,0.0013791919,0.0027813013,0.0020646327,0.0022058135,0.08482753,0.0013642375,0.00081528054,0.0032761565,0.26692283,0.017974822,0.0004052099
004ad66f.wav,0.0026186816,0.19374461,0.044699777,0.002422766,0.0030772388,0.00034797817,0.0006734766,0.6720328,0.00024315919,0.00030920166,0.0006803362,0.00018581659,0.00024118226,0.0002452031,0.00011992577,0.012798084,0.013813062,0.0003932511,0.00069453276,0.00021690791,0.00028482956,0.00018791555,0.00013654547,0.00031091654,0.00024224748,0.0102949925,0.0048675877,0.00034776184,0.00023441018,0.000652562,0.00022289956,0.0004920596,0.0004007366,0.0009767165,0.001229809,0.00056855084,0.00021884611,0.00020122975,0.011769855,0.016524531,0.00027700324
0063ab88.wav,0.0012038704,0.027654232,0.005049862,0.0008061457,0.0038073873,0.003527252,0.033515677,0.0051862528,0.4851818,0.043156214,0.0008653124,0.08520565,0.005693768,0.028547239,0.007236533,0.0030410364,0.0031494696,0.0010867913,0.02289836,0.0032808478,0.0012204199,0.0032274164,0.0034610946,0.011680378,0.119005516,0.0014813896,0.0032598455,0.0018766318,0.0017827813,0.0033969,0.003277933,0.006220139,0.011375494,0.004713424,0.004911866,0.0016396426,0.0018384766,0.017490627,0.009301568,0.007646066,0.011098761
0075d39c.wav,1.596012e-05,0.0007010402,0.0001447369,0.00030250484,0.0005838562,0.00013021384,0.000596095,4.3569067e-05,0.0010996459,0.97097844,3.6513693e-06,0.00052259455,0.00022969788,0.002256088,0.00016271143,0.0003985442,5.365653e-05,2.6136118e-05,0.00028130988,0.0001487476,7.44328e-05,8.51681e-05,0.00010815097,0.00041244563,0.00026533264,1.4387201e-05,6.16482e-05,1.5736166e-05,1.7437462e-05,0.00020913928,0.0112552345,9.273546e-05,0.0031072877,0.0011028348,0.0026706783,0.00055212487,8.6479035e-05,0.00013749677,0.0002986389,0.0007189092,3.460212e-05
00780200.wav,0.01621884,0.0050993273,0.0026837888,0.002358076,0.001516857,0.0053757303,0.38677385,0.0018095657,0.0009478797,0.0006408582,0.13621876,0.0057219635,0.0013044078,0.022198413,0.014440213,0.001020746,0.0024892176,0.0016728326,0.012076644,0.002694144,0.0018946974,0.0044606365,0.0075149545,0.012928412,0.0017766678,0.00044179612,0.01610621,0.2827687,0.0068940744,0.0014834468,0.003036807,0.0014167818,0.0058000754,0.001668538,0.0028705415,0.0025964438,0.006539943,0.00071332237,0.0019918687,0.0045785243,0.009255486
0079d310.wav,0.0002920623,0.0045243925,0.0017319422,0.0010057096,0.0014494377,0.00204921,0.0063429167,0.005240195,0.1585036,0.0030217234,0.00038513046,0.011536634,0.008187649,0.008886279,0.0011222573,0.002361922,0.0017573893,0.001744263,0.121143244,0.0031490591,0.00058294396,0.00030897697,0.0006239349,0.01169789,0.5931891,0.000564434,0.00058678945,0.001589872,0.0015582613,0.0010555137,0.0026379237,0.006309992,0.003150803,0.0022680426,0.0003960695,0.0010036554,0.0021077574,0.0052755154,0.0023412104,0.011185241,0.007131073
00ad7068.wav,0.00087574037,0.0037861313,0.0008842873,0.0009073851,0.0023113594,0.013979325,0.0063042785,0.0030796295,0.026863866,0.001442111,0.004045557,0.0030838854,0.7663057,0.004575043,0.002447121,0.005479402,0.0024120293,0.047659256,0.0048653153,0.007671052,0.0018100169,0.0019836451,0.0011296957,0.0032099814,0.0042472146,0.00014325105,0.003681699,0.00074611057,0.0011887929,0.002727308,0.0010431479,0.01425537,0.006243481,0.0073397784,0.0022737365,0.00093883596,0.0046469322,0.0022613895,0.0033507214,0.024681283,0.0031191616
00c5808a.wav,0.00044302185,0.004879314,0.0008560519,0.0015347161,0.0018125669,0.00029095745,0.0017390845,0.0010502561,0.07512473,0.021784881,0.00043494595,0.016065273,0.0014941433,0.51901734,0.00079776725,0.0013386039,0.0016616157,0.00021824513,0.000502773,0.00072863366,0.00011000616,0.00016003363,0.0007749348,0.0036496292,0.32129544,0.0001580808,0.001536752,0.00068872183,0.00011339991,0.0008652119,0.00058093405,0.00050670665,0.001586768,0.002734171,0.00041561632,0.0004972108,0.0023823187,0.0013545858,0.0011764278,0.0021257284,0.0055123526
