fname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
00044347.wav,0.47759536,0.021387063,0.09365726,0.0595083,0.022874346,0.0053883344,0.009442159,0.018221052,0.0016642497,0.0013636892,0.0034023195,0.0015370097,0.0015826806,0.0010272929,0.0027468803,0.011604222,0.004021152,0.0006087671,0.014389988,0.0013900069,0.034713883,0.0010712293,0.0023633556,0.0036147938,0.0012632739,0.02056997,0.050849456,0.0020672926,0.0013248223,0.0057641305,0.004304903,0.0038659757,0.017336274,0.0145668695,0.022892166,0.0054919743,0.003291268,0.00056559447,0.013908098,0.03402856,0.0027340506
002d256b.wav,0.13633935,0.00064354675,6.6699286e-05,0.0009925601,9.573467e-05,0.04163922,0.008431258,0.0003542092,0.088542216,0.01962852,0.005700834,0.01211435,0.0046383943,0.0094641,0.02549113,0.00089090015,0.0003724886,0.028290566,0.0015796975,0.03225161,0.00090817537,0.036564294,0.00066239043,0.003341429,0.110266,0.0005983392,0.0014561464,0.05243074,0.036769193,0.002664634,0.003529072,0.002562049,0.070921496,0.03288366,0.0012837149,0.005939172,0.04617249,0.00023948017,0.003363812,0.0023937894,0.16752249
003b91e8.wav,0.0030050043,0.0071172486,0.002130096,0.00036143337,0.9256304,7.955535e-05,0.00089194137,0.01076849,0.00021196759,0.00010926402,0.00057507766,0.00033313778,0.0013112926,0.00014609795,0.00029850434,0.0006910884,0.014859324,0.0003613181,0.00040350828,0.00037996724,0.0034783164,7.090099e-05,0.0015163856,0.00033254878,0.00018974814,0.00028699407,0.006513244,0.0011023568,0.00061726966,0.0035682844,0.00012242302,0.0005440465,0.00031325346,0.00029273573,0.0012468214,0.00047096208,0.0008360355,0.00033393266,0.0051313927,0.0031937566,0.00017387327
004ad66f.wav,8.655925e-05,0.0152066685,0.0138401985,2.2705965e-05,0.00019976382,7.0936694e-05,0.00020948928,0.92147833,2.930101e-05,3.0538456e-05,5.8320777e-05,1.9314051e-05,0.000103829116,6.8935085e-05,2.0529746e-05,0.011214106,0.027599446,3.128004e-05,4.7141584e-05,4.5140743e-05,0.00010186846,1.580026e-05,6.0594034e-06,5.8234742e-05,5.1994102e-05,6.498935e-05,0.0002164775,6.134722e-05,2.5140907e-05,3.7809998e-05,1.7950011e-05,4.6663965e-05,0.00013472748,0.00024678573,2.8691975e-05,5.467372e-05,9.1629394e-05,9.86965e-06,0.00014308194,0.008143666,5.9974598e-05
0063ab88.wav,0.0024521186,0.023996608,0.0050358735,0.00056093297,0.0056413407,0.0012619386,0.03071502,0.0007529112,0.6502229,0.0073159738,0.0023096357,0.01793495,0.002232095,0.00072711095,0.043316856,0.0045521883,0.0023164838,0.00088378234,0.01384277,0.00030471827,0.0070244595,0.008301805,0.0022884929,0.03168318,0.034671895,0.0006638028,0.0006579671,0.0029219761,0.0037001036,0.005629912,0.001999807,0.0026924564,0.015722515,0.008558535,0.001403075,0.007755868,0.00173479,0.0064209863,0.0037576386,0.03357077,0.0024637957
0075d39c.wav,1.3710175e-05,0.0010226453,0.00012684587,5.9520957e-05,5.856241e-05,0.00010458593,4.851759e-05,0.00022289483,0.001661746,0.9807912,2.8780546e-06,0.0017372855,0.00023134753,0.0005029304,0.0001988013,0.0011721925,0.00012482822,0.00011437525,0.00062692224,2.8749559e-05,0.003686391,1.692054e-05,5.415415e-05,0.0002543406,0.003964546,0.00010562387,0.00019793694,1.5235468e-05,4.2548138e-05,5.0227727e-06,0.0010640728,4.784783e-05,0.00077546795,0.00023767524,3.547579e-05,0.0002141875,0.00017300593,2.5853502e-05,4.1530093e-05,0.00014589875,4.5805344e-05
00780200.wav,0.16824824,0.0052246554,0.00011513331,0.00046298033,0.0006124713,0.0011099713,0.43772006,0.00382493,0.0004391209,0.00022628097,0.13059443,0.0037962573,0.00081555365,0.013521484,0.013919755,0.0020891267,0.0037243261,0.0098964125,0.0040248204,0.0018670114,0.002699638,0.011618171,0.005478594,0.04706295,0.0013668938,0.005709348,0.005183401,0.06543778,0.008963601,0.0026733119,0.0094980365,0.0021005291,0.004630256,0.0038085685,0.00096113066,0.006052314,0.0052105812,0.0035296134,0.0013341999,0.0022500309,0.0021980433
0079d310.wav,0.00030536499,0.0018392267,0.0027763313,2.6805365e-05,0.0033678217,0.00011972043,0.000750476,0.0012606864,0.9099352,0.0013307491,2.3552082e-05,3.6348614e-05,0.0016478737,0.0018516971,0.009374821,0.0018388655,0.0010905884,0.00030439836,0.021219378,5.1336177e-05,4.3800752e-05,0.00030322088,0.00014380872,0.014334402,0.0020574795,6.27074e-05,0.00050246576,4.069272e-05,0.0020730193,0.00014884848,0.0004828315,0.0034923533,0.004942553,0.00034959603,6.725847e-05,0.0011860238,0.0050253356,4.6908015e-05,0.0001296608,0.002604929,0.0028108652
00ad7068.wav,0.0011336162,0.005267358,0.0006054255,0.0012308878,0.012227442,0.007052571,0.0006625656,0.0017571963,0.0014469328,0.00026370102,0.0034981333,0.0004325562,0.9162038,0.00023197988,0.00059473846,0.004700918,0.0039914097,0.0005946533,0.0018093629,0.0005778215,5.797854e-05,0.001202852,0.00012631858,0.00013546372,0.0003160039,4.5040924e-05,0.0033858619,0.00029648107,0.00036194644,0.0016982218,1.9461093e-05,0.0015426518,0.0038895607,0.006500706,0.0002500932,0.00044435574,0.00028174455,6.447527e-05,0.003327398,0.0062856125,0.0054847356
00c5808a.wav,0.00022069475,0.012758202,0.00093719,0.00013482042,0.00327725,0.00018059039,0.007036407,0.0021993103,0.048964705,0.021631896,0.0001647515,0.0053101107,0.001325458,0.76234955,0.0046112076,0.021024348,0.0030507115,0.00030792583,0.002861424,0.0005741762,0.0002326797,0.00031521905,0.008705291,0.0038275882,0.040082507,0.0009992375,0.0054690894,0.00066562934,0.0013227935,0.0004400058,9.390554e-05,0.011922428,0.00013469587,0.004630812,0.00077625614,0.00086741813,0.008249396,0.00035041064,0.00044910813,0.0064555416,0.0050891787
