fname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
00044347.wav,0.23034431,5.5308574e-05,6.414622e-05,0.7428429,8.1223825e-06,1.3436101e-05,0.0003527906,0.00092332636,0.00018768104,0.000100551784,1.8617478e-05,6.1503895e-05,0.000111614245,0.0007951646,1.1089974e-06,0.00013335985,5.7104924e-05,6.5199106e-06,0.0065763295,0.00010452421,0.00017199421,0.0001486582,0.0014014578,2.764958e-05,0.00010625075,2.5562123e-05,0.00062265276,0.00012585885,0.00011007828,4.0240507e-06,0.00013446297,0.0008388771,0.0018094807,0.004718119,0.0040961714,1.5640923e-06,0.0023818738,5.5762197e-05,1.7320248e-05,0.000115322444,0.00032831682
002d256b.wav,0.0020355147,0.0005708739,0.0018611576,0.0057241297,0.0016401134,0.1354465,0.0009805675,0.0021899275,0.0032577727,0.011604819,0.0019416814,0.009506986,0.0013211272,0.001604898,0.0016446759,0.0796972,0.0045281653,0.002568586,0.028501494,0.16705707,0.014603262,0.031406224,0.0073291725,0.0074868565,0.00026404986,0.011332531,0.0010023364,0.0005101749,0.019343838,0.023297852,0.0026087419,0.0028463956,0.36301583,0.0037179054,0.01646909,0.0051755086,0.002611962,0.00063351996,0.0013721627,0.015036434,0.006252868
003b91e8.wav,9.3231665e-11,3.4845957e-08,2.3456788e-09,3.1709183e-10,0.9999907,1.7346368e-07,1.6885422e-10,6.414058e-11,9.740832e-09,2.9943974e-11,5.786212e-08,5.7546044e-11,2.5472992e-12,1.154409e-09,2.495562e-09,1.9757886e-11,1.433933e-10,1.8082585e-10,3.196809e-12,2.9977177e-11,2.371453e-11,2.3061386e-09,1.5713336e-09,4.0848563e-10,5.215849e-10,6.5669686e-10,6.6328054e-10,1.3309868e-09,3.2381678e-10,8.788565e-06,1.0162587e-09,1.1688665e-08,4.251234e-10,5.020091e-10,2.4526159e-09,1.10199384e-10,5.618111e-09,2.3784561e-11,2.2933152e-07,4.4684542e-10,1.2192175e-09
004ad66f.wav,0.00070707774,0.24243908,0.004987195,0.00838776,0.009642328,0.00052009925,0.0010305232,0.038312756,0.001069929,0.0013193162,0.0039048262,0.00025154903,0.0011915159,0.0032384312,0.0014235828,0.0050283596,0.42760345,0.00041010635,0.0025943164,0.00054030016,0.00046613577,0.0058604325,0.0018096883,0.000662528,0.0019189167,0.005428718,0.0002952024,0.0029694014,0.00017977349,0.005725031,0.0002138885,0.00042353512,0.0007955183,0.021441925,0.011134362,0.0006747224,0.00054596487,0.0028150296,0.0018460146,0.17850588,0.0016848639
0063ab88.wav,3.3467816e-12,2.6348949e-14,4.0078318e-10,5.9939743e-13,2.2189758e-08,1.4734972e-09,1.7012795e-12,4.041701e-10,0.99993455,2.3407539e-07,6.4282656e-13,6.8486684e-06,6.3122493e-12,1.07319714e-07,6.38545e-12,1.6371096e-12,5.65899e-11,1.8933381e-11,2.8023972e-11,9.185752e-17,2.1827192e-13,4.8591218e-11,1.2380295e-12,6.614223e-08,5.823878e-05,1.6610703e-09,7.575023e-14,8.998992e-11,4.1711694e-13,4.0392478e-11,2.9445274e-14,1.265023e-10,1.8467955e-12,2.0088983e-13,1.840021e-11,2.0142181e-11,4.3248127e-10,4.371913e-10,3.795695e-11,1.9231162e-12,1.43182e-09
0075d39c.wav,7.0070024e-07,6.326781e-05,9.194698e-07,1.5109151e-06,3.653529e-05,2.3487323e-06,1.5308262e-06,1.1302626e-05,2.18332e-05,0.99114627,2.1489104e-06,5.6532995e-06,7.3217656e-05,0.0006982475,0.0007545404,9.220391e-07,6.970269e-06,0.00035737705,2.601969e-05,3.4354085e-05,0.0017241666,0.0006524637,2.4086734e-05,0.00010175004,0.00011028263,0.00030433465,3.2820586e-07,2.51197e-07,0.00016417433,2.5718634e-07,0.0035507919,1.6489691e-06,1.6648839e-05,4.5138296e-07,7.573906e-05,3.4409888e-07,1.5069112e-05,4.435806e-06,2.2804078e-07,4.527943e-06,2.4099497e-06
00780200.wav,8.310037e-05,8.573409e-05,0.00013238772,0.00010527878,6.134553e-05,0.00053629436,0.097832404,3.2533262e-05,4.030623e-05,1.0593044e-05,0.8667136,7.2313483e-06,8.702846e-06,0.00030146097,0.0051129228,0.00023622754,3.3269527e-05,2.1593654e-05,7.764888e-05,4.228415e-06,5.618277e-06,0.00016229365,0.00034129262,0.00017653692,0.00012464807,7.2863127e-06,0.0003515575,0.021316333,6.323182e-06,2.4779381e-05,0.00063923013,0.002397327,6.0724175e-05,0.0005034847,8.353225e-06,0.00017441381,0.0012088312,1.2229889e-05,0.00035554267,0.00033063223,0.00035579246
0079d310.wav,7.3650654e-09,5.331339e-10,3.2759683e-08,9.154563e-09,1.7562073e-06,9.289742e-08,1.9366315e-08,4.8988466e-07,0.9998462,5.5786955e-07,3.4359593e-10,2.2847242e-05,4.919882e-07,3.4435377e-06,8.558962e-08,1.8206706e-09,2.280874e-08,5.1592806e-08,4.5175266e-06,2.0162311e-11,1.0188055e-09,9.268924e-09,2.2361222e-08,1.1494945e-05,9.333287e-05,8.6067466e-08,3.4988926e-10,7.9411853e-07,1.1412785e-08,8.665795e-09,5.256757e-11,8.138686e-08,1.6955797e-09,5.045871e-09,1.978055e-08,7.531621e-08,1.29970385e-05,9.794348e-08,4.434795e-08,9.779298e-09,8.9978336e-08
00ad7068.wav,2.5511996e-05,1.362433e-05,3.0163974e-07,5.274545e-07,1.4715425e-08,1.5818293e-07,3.7096715e-06,5.06197e-07,6.539525e-06,7.0752026e-06,2.5939773e-08,3.1138984e-06,0.99887615,4.3592263e-06,7.462804e-06,3.1351126e-07,1.6247178e-06,0.00039461147,0.00026384124,0.00019563627,3.3504134e-07,2.3923647e-05,4.3165496e-06,4.3296335e-05,4.5609854e-06,3.9281033e-05,1.13567694e-07,8.236363e-09,1.0769532e-05,1.8345666e-08,1.705071e-07,8.146401e-07,4.4973817e-07,7.114134e-06,1.4115348e-06,4.245654e-06,3.145994e-05,1.3807915e-05,5.1672015e-07,8.149109e-06,1.3364698e-07
00c5808a.wav,4.0487943e-05,2.0410249e-05,2.2215816e-05,1.99354e-06,6.5222725e-05,5.256731e-05,3.350952e-05,0.00014587096,0.009387663,0.0011139496,8.504745e-06,0.050497018,0.00031852734,0.62005633,0.1802646,2.0964371e-06,3.251123e-05,5.6132707e-05,0.0048010196,3.431101e-05,9.7072e-07,2.173673e-05,0.00015401741,0.03320847,0.0010527148,8.617762e-05,4.379782e-07,0.00019995018,7.666405e-05,3.927408e-07,7.843023e-05,1.2919674e-05,3.889004e-07,5.2701356e-08,2.2065606e-05,0.00017661585,0.097669005,4.9927083e-05,2.1535328e-05,0.00020596798,6.636919e-06
