fname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
00044347.wav,0.67049503,0.0030157631,0.006445877,0.040933117,0.006252204,0.00052703865,0.0005706538,0.0077078585,0.001133274,0.0042448826,0.00045570434,0.0011462625,0.0006328558,0.00056201406,0.0008154278,0.0034105594,0.04539031,0.00078694447,0.00092021807,0.00042195836,0.063511066,0.00075802207,0.005159842,0.0010277599,0.0017786971,0.006280803,0.07507175,0.000106425294,0.00047339595,0.0026536055,0.0016703226,0.00079904473,0.0031294308,0.0011088538,0.024744725,0.00019365626,0.0003032402,0.0010457982,0.0104108285,0.0017079702,0.0021967706
002d256b.wav,0.006956208,0.0007144192,0.0016034088,0.003788658,0.0056788665,0.04091786,0.0003612023,0.0013397979,0.009818977,0.007400129,0.00066817977,0.03661133,0.0007488738,0.000108568085,0.00018547763,0.032383233,0.017551966,0.027810056,0.0005467673,0.36907485,0.00053523085,0.000743971,0.0002052603,0.0010354538,0.01804697,0.00027114688,0.0006927892,0.006836181,0.037696034,0.010914576,0.00047002768,0.00021985594,0.09868664,0.01809728,0.011182373,0.0008576829,0.0005996366,0.00039555112,0.0018064992,0.15226549,0.07417253
003b91e8.wav,0.010807029,0.0020235218,0.0036235212,0.0006671381,0.7789715,0.000109666675,0.00059240113,0.03404077,0.00037713005,0.00018674991,0.000981553,0.00020991372,0.00084060547,8.6469176e-05,0.00043857927,0.0051905285,0.011255166,0.0006006849,0.0026570614,0.0005385896,0.007740421,0.0002304308,0.0016542571,0.0014005388,0.0002026577,0.0039538746,0.084688224,0.0004633825,0.00016699525,0.008480075,0.00025268298,0.00090354256,0.00012961609,0.00017654774,0.008362094,0.0014465651,0.00032515792,0.00045032983,0.022262828,0.002370121,0.00014088264
004ad66f.wav,0.0014787432,0.021936346,0.0054823295,0.0001541104,0.0013566287,9.996598e-05,0.00025562162,0.8004222,0.00011604852,0.00013663142,9.546483e-05,2.8533916e-05,0.00010125262,8.649486e-05,4.8652477e-05,0.10665998,0.00806917,0.00011069404,5.382196e-05,0.00010401213,3.6730842e-05,0.00031024535,3.099818e-05,3.397773e-05,0.00014491947,0.0007884973,8.126989e-05,7.67609e-05,0.00014030159,4.866102e-05,7.058185e-05,0.000117084026,0.0010727699,0.00024351467,0.000142181,6.377585e-05,0.00012359192,0.00058044685,0.00077979197,0.04797999,0.0003372729
0063ab88.wav,7.152198e-05,9.0503265e-05,0.00022773207,3.3969165e-05,0.00069243676,9.5411215e-06,0.0005712119,1.2513443e-05,0.96652204,0.0029165414,8.688167e-06,0.002592477,1.2705205e-05,0.0009898322,0.0035651634,5.480868e-05,9.622245e-06,6.346544e-06,0.0028062912,1.9654819e-05,1.8149916e-05,0.00028012297,5.857652e-05,0.00045265682,0.014714345,0.0009108136,0.00013086486,1.4528312e-05,4.343137e-06,9.4041665e-05,4.2451127e-05,8.631616e-07,2.710499e-06,0.00023907825,3.0369456e-05,2.2783513e-05,4.8805017e-05,0.0010106821,0.0004684428,6.235974e-05,0.00017944888
0075d39c.wav,7.566977e-05,0.00015309612,0.00041216443,1.1517227e-05,1.7941004e-05,1.6228569e-06,0.00029600158,8.105228e-06,0.00070419617,0.6369088,2.5358435e-07,0.00012398645,4.1658623e-05,0.012098572,0.02204416,1.8346278e-05,3.4842337e-06,1.1164923e-05,0.00045499543,4.640077e-06,0.0021543913,0.0001336081,3.5678382e-05,0.00080017745,0.005294642,0.00014754821,3.556967e-05,5.492963e-07,5.7981964e-07,1.1762379e-06,0.31759295,2.073775e-05,8.213916e-05,8.0948075e-06,7.552371e-05,6.6658155e-05,4.280193e-05,8.899369e-05,8.068718e-06,1.1701062e-05,7.879822e-06
00780200.wav,0.0003392116,0.00032240132,0.00028271583,0.00050668366,0.0001735011,0.001031576,0.9354053,0.0014839197,0.0013330724,3.8714472e-05,0.011870022,4.3271157e-05,3.914263e-05,0.002431984,0.0023832798,0.0005780665,0.00016877468,0.00014662166,0.0006506394,0.0007304321,7.4223185e-06,0.0014499656,0.00034850155,0.0004592471,7.787768e-05,3.0440184e-05,0.00040023364,0.021892838,8.720526e-06,0.00015236692,0.004008551,0.0036756694,0.00020985688,0.00094624195,2.1705067e-05,0.0010420749,0.0011896552,0.00084393215,0.002029542,0.00026732177,0.000978551
0079d310.wav,6.16368e-06,4.286083e-05,0.00067177915,3.173603e-05,0.00014234502,5.6117766e-05,1.259133e-05,0.00019115364,0.70978355,0.0013059106,1.3253768e-05,0.00065670884,0.00011441856,0.0017407683,0.00029772543,5.6223694e-06,7.647771e-06,2.3340752e-05,0.03697704,1.8994642e-06,8.203449e-05,2.9833378e-05,1.4848378e-06,0.023755006,0.22195485,0.000109848734,2.0600448e-06,5.4320182e-05,7.563466e-06,6.913637e-07,0.00017857898,2.7074516e-06,9.504426e-08,1.661585e-05,2.752553e-05,4.5479605e-06,0.0012220802,4.2088624e-05,4.310664e-06,0.00014214846,0.00027889703
00ad7068.wav,0.0062313005,0.00091633457,0.01224138,0.011484114,0.009518311,0.007743591,0.0036449863,0.007569816,0.006290815,0.0018013318,0.0065811668,0.009022904,0.2853252,0.0012695473,0.0062330156,0.0029629797,0.011038994,0.32275888,0.011003413,0.025236623,0.006385899,0.007276536,0.0031226438,0.1550574,0.012291148,0.0010284529,0.0015631604,0.005830618,0.008800646,0.0010547374,0.0016133874,0.0176468,0.0024550545,0.0017219684,0.0044385777,0.0007799011,0.0072912644,0.0024726551,0.0007940586,0.0047416175,0.0047588027
00c5808a.wav,1.07184715e-05,0.00021070457,0.00013109342,1.1316197e-06,5.586378e-05,1.2035413e-05,0.00018219353,3.2340944e-05,0.43387428,0.011801987,7.512054e-07,0.3304978,3.0005964e-05,0.03532367,0.00039030606,7.803881e-06,6.5077045e-05,6.088543e-07,0.000117027914,4.1166213e-06,1.1018267e-05,1.2526945e-05,0.0022731826,0.00047462137,0.18220656,0.00024215618,6.2632075e-06,7.2641865e-06,1.9753006e-06,6.4152637e-06,1.261843e-05,4.6156874e-05,5.301284e-06,3.812097e-07,4.1999247e-06,3.832185e-05,0.0011250965,0.00062488404,1.8650398e-05,7.983301e-06,0.00012480792
00c82919.wav,0.0024151385,0.0013483445,0.003721793,0.000109348584,0.000985073,0.0043450445,0.02314349,0.0028950474,0.002063885,0.01240312,0.00011421043,0.072507754,0.013432236,0.05114391,0.2886697,0.0020722356,0.003277842,0.0053284727,0.0014153133,0.00091486226,0.012864516,0.0022453913,0.15623473,0.11807179,0.0026405172,0.0005723337,0.0011711817,0.005472376,0.01512346,0.0032255035,0.0037049153,0.08925249,0.00653191,2.3914718e-05,8.0109356e-05,0.016678033,0.06639881,0.00083283195,0.00014618594,0.0004447607,0.0059774714
