,fname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,00044347.wav,0.79666996,3.9963807e-10,2.7045948e-08,0.18526955,3.0395513e-09,2.7706405e-11,8.118307e-10,0.009054215,5.5332067e-10,5.8092394e-12,0.0011745525,2.5550044e-08,4.8368665e-10,1.18906435e-07,5.860623e-12,1.6974967e-08,1.9632552e-07,6.284624e-10,6.707503e-06,7.9649754e-14,4.8246257e-08,3.1772476e-10,2.1395676e-08,1.2510726e-09,1.5117739e-07,0.0011720596,2.0498746e-05,7.5805374e-08,5.0516963e-10,5.6083915e-10,9.580505e-08,3.359821e-07,5.8147913e-09,3.7532917e-07,0.0066035734,2.4986493e-10,1.3711461e-10,1.2306203e-08,2.5959915e-05,5.5909637e-09,1.3366019e-06
1,002d256b.wav,0.026472393,1.639872e-05,0.0025237415,0.00067838153,0.018698527,0.03701214,0.0015112174,0.0006493117,0.1227919,0.030409593,0.0032308865,0.016022911,2.6410737e-05,0.0056462963,0.00044638696,0.02410148,0.00027162922,0.00012275981,0.0012903952,0.00012020667,0.00094756536,0.008669739,0.003366887,0.0024221125,0.0065465714,0.00065864896,0.00077627326,0.033055726,0.0050847745,0.009202299,0.00025189013,0.017864931,0.43695036,0.001271439,0.005859171,0.0010056323,0.01280525,0.00011809083,0.007833053,0.11848376,0.03478287
2,003b91e8.wav,1.1084965e-10,3.328611e-06,3.6954941e-09,1.2038477e-09,0.0008591484,9.532967e-12,9.231659e-11,9.594153e-11,3.4432804e-12,7.642042e-14,6.673338e-08,1.1698782e-12,1.7485344e-12,3.4525575e-13,3.7303719e-13,5.957251e-10,1.0267875e-12,3.0654446e-12,3.0366546e-13,4.572799e-16,3.4787142e-13,8.8437035e-12,3.5079833e-10,3.3760414e-17,2.3191957e-15,4.1839115e-07,2.7536065e-09,2.3963492e-12,2.7536576e-10,4.0823987e-05,1.6314547e-13,2.4076823e-13,1.3218388e-11,1.4105545e-10,2.2341726e-07,1.565883e-11,5.0146345e-13,2.1757469e-11,0.9990959,3.2671487e-11,5.280882e-14
3,004ad66f.wav,4.2361057e-09,0.00023931205,5.1469105e-08,8.490334e-07,1.2319504e-06,2.8197187e-09,2.9069578e-09,0.087979205,4.2743594e-08,2.689026e-08,1.5326249e-07,1.4733769e-09,2.2150579e-07,8.234708e-08,9.2510727e-10,0.00031391587,0.9102236,2.6421812e-08,1.710025e-08,6.148984e-09,4.54058e-09,2.076584e-07,1.5430244e-07,2.2274618e-08,5.4958235e-08,2.932809e-06,1.0172309e-07,1.1979327e-07,1.48246295e-08,5.142473e-07,6.339405e-10,2.954906e-08,2.917626e-07,1.2773361e-07,4.61657e-06,1.290199e-08,8.562675e-08,1.2475163e-08,1.345792e-07,0.0012315223,2.5269148e-07
4,0063ab88.wav,5.3073657e-11,1.5403175e-16,7.666337e-13,2.0418899e-12,1.8883756e-11,2.8783716e-13,6.06557e-12,3.544897e-13,0.9933971,1.0190941e-05,4.8663165e-16,0.006557762,1.09806116e-10,1.5061245e-07,7.143615e-10,3.947892e-15,2.0830054e-15,2.1053968e-12,1.0526126e-10,5.9114475e-12,2.8334374e-10,9.723506e-13,2.13703e-09,1.207661e-12,3.4641744e-05,1.3292142e-10,1.0738824e-12,8.994103e-11,7.9295237e-10,2.34777e-14,7.785217e-11,5.0727126e-12,3.4769234e-09,1.0034593e-12,5.859046e-13,7.9476925e-14,2.386704e-10,5.0919624e-09,6.2954534e-08,9.958709e-16,1.3937573e-09
5,0075d39c.wav,1.7421611e-07,7.111081e-08,1.5273797e-07,4.906384e-07,4.1250225e-09,2.3096078e-08,0.00012093168,6.7619077e-10,1.5654649e-06,0.95812035,3.0897626e-10,4.5051343e-05,2.5484117e-06,0.0007334871,0.011457175,1.1580612e-08,9.631075e-09,9.4579616e-07,2.7465907e-08,2.966072e-07,5.568237e-05,1.5627826e-08,0.0007966165,3.1570496e-06,0.00022717677,4.9239146e-09,5.611031e-07,1.2392659e-08,9.034098e-07,7.0185024e-10,0.028172271,1.1154643e-06,0.00015549439,3.2339173e-08,2.8102096e-10,1.1130097e-06,4.720665e-07,9.7117976e-05,7.259377e-11,1.0108508e-10,4.9267596e-06
6,00780200.wav,7.7614795e-06,1.1103305e-06,1.17007446e-07,2.8560132e-06,1.8454319e-08,1.0452865e-06,0.9111295,4.890962e-07,1.8059184e-07,1.06543496e-07,0.08478187,1.6638573e-08,5.6383226e-07,3.2540665e-06,0.0012682,3.69019e-08,1.8580584e-08,1.8499994e-06,8.187216e-08,3.4542502e-08,3.285837e-08,2.889272e-07,6.048571e-05,4.6825326e-06,3.1730764e-08,1.7458072e-08,9.714909e-05,8.051227e-06,2.2926853e-08,3.3394173e-07,0.0025582784,4.418296e-05,1.4528159e-07,1.8495972e-06,4.2217203e-09,4.1708972e-07,2.3252903e-06,8.495166e-06,6.0538473e-06,4.3835738e-07,7.64152e-06
7,0079d310.wav,2.0493932e-08,1.2115382e-10,1.8312615e-07,4.4380815e-08,6.0036925e-08,3.844643e-08,2.3230808e-07,9.219918e-08,0.9695674,9.50253e-05,5.770852e-09,0.006096072,2.3987616e-06,0.0006433414,0.0002437936,8.147178e-10,1.0897638e-09,4.6346047e-09,0.00028912988,1.235551e-07,5.897555e-07,3.1001464e-09,2.4588207e-05,0.00729683,0.013804218,1.820982e-08,6.442104e-08,2.570465e-05,2.0766006e-06,7.375525e-10,1.176205e-07,5.328941e-07,9.993838e-08,6.3211544e-08,2.0140358e-09,5.079318e-07,6.170967e-05,2.26903e-06,9.819116e-07,1.5298944e-08,0.0018415727
8,00ad7068.wav,5.5021803e-07,1.03707684e-07,6.756254e-09,4.1392283e-08,2.5995215e-07,1.760512e-07,1.2322195e-07,4.7873755e-07,5.755292e-07,1.1890168e-05,6.498336e-11,0.00011070703,0.9337647,3.696535e-08,0.00025439204,4.7399222e-08,2.2140685e-07,0.0038962835,5.89182e-05,0.00022929558,0.0043875915,2.3841337e-11,1.8897601e-06,0.056579623,1.9740093e-05,8.5488914e-08,3.8961642e-07,1.9505176e-06,0.00065897463,1.9556337e-10,1.1223473e-06,2.3312132e-06,1.5371364e-06,5.988747e-07,2.1152997e-09,1.1926868e-06,2.5556578e-06,1.144803e-05,4.009451e-09,1.8285533e-08,2.9152563e-08
9,00c5808a.wav,4.265415e-08,1.5434165e-09,5.8734514e-07,6.497072e-09,2.005648e-07,3.406673e-07,1.3572142e-06,4.131421e-09,0.004098036,7.902486e-05,3.032332e-08,0.08223898,5.8489404e-09,0.90259385,0.000983915,4.1640937e-13,7.0961415e-09,9.553817e-10,6.2719378e-06,2.4701896e-10,9.369677e-09,2.6892787e-06,0.005452208,3.555223e-05,0.00028134178,9.232938e-08,5.115665e-09,7.6291303e-06,6.187444e-08,6.768565e-09,1.1316155e-05,3.1034207e-07,1.3470104e-10,1.897004e-10,9.099868e-09,7.1950915e-08,0.004197755,4.5064785e-06,6.5892105e-09,4.506512e-10,3.8287626e-06
