,fname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,00044347.wav,0.09281841,0.0038094902,0.0067341197,0.018405285,0.0026397347,0.0025548735,0.004405033,0.011233235,0.0018786481,0.0011181589,0.0051827277,0.00051995897,0.0009097666,0.0006069687,0.00058988953,0.0059445207,0.013674867,0.00084578316,0.0029129998,0.0016837008,0.0010172189,0.0010587156,0.0021386726,0.00206205,0.0007536518,0.00052089896,0.1261684,0.0009269809,0.0008974417,0.0052337456,0.0018494042,0.0013822598,0.021117918,0.004386338,0.5977798,0.0027701051,0.0013449435,0.0014051463,0.01614302,0.013407386,0.019167671
1,002d256b.wav,0.0021458233,0.0007475216,0.0012226948,0.0017442685,0.00018254532,0.008145835,0.027328515,0.0009332586,0.0002037699,0.000756498,0.0031148845,0.0034528628,0.0036571305,0.009832774,0.0034149522,0.0005582995,0.00039720003,0.008686699,0.00060518284,0.84749746,0.00012672758,0.0013623692,0.00027152392,0.003011688,0.009392005,8.812536e-05,0.0009988274,0.0021595121,0.008441221,0.00046548084,0.008211102,0.0012480877,0.007570819,0.0055359644,0.0010675874,0.0030939619,0.0018509245,0.0002040984,0.0004224216,0.0014119716,0.018437382
2,003b91e8.wav,0.0074252817,0.005163936,0.010780135,0.00024346098,0.38062537,8.340861e-05,0.0016992475,0.0064212712,0.0010691335,0.0015646738,0.00045528763,0.0007069713,0.0012437539,0.00039509326,0.0001085858,0.0049077068,0.010473643,0.0003690949,0.0054112733,0.00013544146,0.013382356,0.00023516406,0.008303749,0.0045617777,0.0006428127,0.000872521,0.5072627,0.00090373604,0.0012135812,0.0021332004,0.00019910854,0.0001716197,0.005423215,0.00042334237,0.00059577083,0.00071264355,3.1755433e-05,0.0021796422,0.005049189,0.0047901813,0.0016292346
3,004ad66f.wav,0.00036966882,0.0031799234,0.0018986169,3.9719784e-05,0.00022617207,0.00016251442,0.0001748144,0.5336066,0.00011046698,0.00014326168,0.0002106157,2.2636677e-05,0.00017490496,3.102719e-05,9.362126e-06,0.2975564,0.1523384,5.5986795e-05,0.00012174009,2.9665081e-05,0.000112935086,3.3746473e-05,2.8224134e-05,0.00095094176,1.7717075e-05,0.00044234644,0.0014671515,0.00021957817,0.00019170542,0.0006231752,2.08989e-05,5.7886984e-05,0.00014126477,0.00028919172,0.00013266737,0.0011681668,3.65128e-05,2.3271847e-05,0.00045598496,0.0030490938,7.5075244e-05
4,0063ab88.wav,0.00048419397,0.017621448,0.0041727507,0.00017324956,0.0016569067,0.0014842857,0.0028827589,0.007966599,0.9102947,0.0028597456,0.00083292736,0.005955571,0.0012786781,0.00069330295,0.00028456055,0.0034071004,0.0008734654,0.00016199274,0.0041807056,3.2593944e-05,0.00012501294,0.0007751544,0.00075134303,0.0013593821,0.0019911572,0.00041561498,0.0018800836,0.0001861423,0.00025950756,0.00046944097,0.00013673326,0.00020565145,0.0005308598,0.00021598548,0.0016838099,0.00022095902,0.0008893875,0.014629845,0.0016521912,0.0031352928,0.0011889458
5,0075d39c.wav,0.001608098,0.0052542477,0.001709045,0.0021943776,0.0003349549,0.003461011,0.0073496522,0.08309804,0.12649524,0.3200065,0.0025462848,0.041856013,0.008439293,0.2199776,0.0011829789,0.009629704,0.002033659,0.0010508746,0.011887659,0.00039585322,0.0024013033,0.007675989,0.0019968576,0.020362256,0.03999899,0.00086135475,0.0016605303,0.0065207053,0.004062494,0.00022275717,0.0020756067,0.0011677793,0.011049303,0.0022408385,0.0048178183,0.0012750312,0.003962075,0.028999314,0.00077500596,0.0025152701,0.004847579
6,00780200.wav,0.006580328,0.0012961403,0.00055807387,0.0002266528,0.00054814684,0.013996072,0.7045733,0.00061980064,0.0011431931,0.0012326844,0.17710824,0.0011487739,0.00044220555,0.007978267,0.0088519165,0.0002549726,0.00016465456,0.0004885547,0.00022552813,0.0047175363,5.667623e-05,0.0068398947,0.0024301042,0.0018627644,0.0005202448,8.823702e-05,0.0010095515,0.0074879327,0.0020392102,0.00051640946,0.0028668533,0.0066020526,0.004981112,0.0018746532,0.0007408396,0.0008877028,0.005445969,0.00060433545,0.0004432776,0.0011820832,0.019365074
7,0079d310.wav,0.00061865523,0.0024927347,0.00068149954,0.0006549905,0.00044867708,0.0040306356,0.0054263715,0.019244272,0.7256286,0.04396389,0.00058600755,0.015336647,0.0015419277,0.0031525053,0.0004977491,0.003128508,0.0006337621,0.0005968923,0.0061325394,0.0002721347,0.00019211195,0.0015753533,0.0002673062,0.008115704,0.110852644,0.00014120748,0.0009391159,0.00060802733,0.00095133204,0.00045808748,0.00030283755,0.00089673605,0.011813201,0.002033191,0.0031652395,0.0011818868,0.0015485486,0.010234203,0.0012054757,0.0024499905,0.005998881
8,00ad7068.wav,0.0029843077,0.0049464386,0.00084996334,0.0004908767,0.0015627113,0.0053959168,0.0040966608,0.004969309,0.007610573,0.008882361,0.0038204696,0.0011062778,0.8673074,0.0013264937,0.00077732437,0.0032540052,0.002268676,0.0015298872,0.010165595,0.0005436062,0.0014324049,0.0016400064,0.00079136185,0.005883794,0.0005372825,0.0009012568,0.0031766775,0.0016065008,0.0014376703,0.0009397861,0.0022187508,0.0034296028,0.0029331872,0.00090333493,0.002105813,0.0013493529,0.0019806332,0.021119291,0.0023887886,0.008396637,0.00093899143
9,00c5808a.wav,0.0008477908,0.003964599,0.002184876,0.0002795216,0.0025819086,0.0018882335,0.0028136354,0.008456401,0.7550576,0.037947826,0.00095364277,0.057856295,0.001702614,0.067033514,0.0005122816,0.004776361,0.00075212,7.809595e-05,0.002560635,8.7986205e-05,0.00017128602,0.0038893728,0.0044354787,0.0013755118,0.007960693,0.00033280812,0.002659774,0.00061904074,0.00090061437,0.00049172324,5.8624188e-05,0.00024396341,0.0028600974,0.00043502427,0.0045725117,0.00034702514,0.001905063,0.004060578,0.0016227758,0.004496539,0.0042256843
10,00c82919.wav,0.00022486722,0.00057484076,0.0003937505,0.00016741532,0.00012946382,0.009213891,0.11265902,0.0003842326,0.016710855,0.018317498,0.0017036193,0.05272013,0.00087291544,0.5198824,0.1989196,0.00011949877,3.539904e-05,0.00029019505,0.0010165323,0.0015432754,3.4659384e-05,0.0017925518,0.021777948,0.008506736,0.0008224549,4.9089413e-05,0.0004413148,0.0023896394,0.006017395,0.0009647818,0.00011866057,0.0023847173,0.003914126,0.00034408015,0.00033825918,0.004545503,0.005453176,0.00018194655,0.00023209359,0.00067638065,0.0031351002
11,00c9e799.wav,0.00013775635,0.00069988804,0.00032699053,0.00070668594,0.00016387418,0.003837461,0.006385484,0.00014469352,7.649817e-05,0.0006288423,0.0010025295,0.000509184,0.00043490762,0.0007508362,0.0002248209,0.9649889,0.00022882783,0.0002639548,0.0008378976,0.00095605344,0.00019140556,0.00088654296,0.0003666504,0.00064267864,0.00033172523,5.631699e-05,0.0010114583,0.0013621462,0.0013157155,0.00059945724,0.000512784,0.0005011408,0.0010798136,0.00023185642,0.000719827,0.0045359605,0.0009953888,7.242107e-05,0.00016676914,0.00041818141,0.000695751
12,00ce569f.wav,0.90765554,0.005944591,0.0007940378,0.0008524565,0.0011953079,0.0035427613,0.0066408785,0.0015873563,0.00035719128,0.0003521108,0.008204818,0.00058479625,0.000755124,0.0029218013,0.0005585899,0.0010250147,0.0008143192,0.0014444431,0.00038369963,0.0033201922,0.00026177336,0.0019383085,0.0010858744,0.0026500432,0.0002905694,0.00029062844,0.0016929605,0.0018009881,0.0021761067,0.00095708895,0.0061217393,0.0028377748,0.010451924,0.0022772811,0.0019722865,0.0010130786,0.0016965972,0.0009132119,0.0008006904,0.0018445812,0.007991585
13,00d1fe46.wav,1.8345589e-05,0.0005994668,0.0046182075,1.741794e-05,0.00051237916,0.001768282,0.00040397036,0.00010384479,6.196421e-07,3.039319e-05,0.00017756678,0.00023532682,0.004031698,5.129832e-05,0.00077176373,2.8335839e-05,7.067444e-05,0.9809884,1.850738e-05,0.0029514642,3.960344e-06,1.7149863e-05,5.774791e-05,0.00022990664,2.660629e-05,9.856579e-06,6.438818e-05,5.689074e-05,0.0003926208,1.5532356e-05,8.5223146e-05,4.6530837e-05,0.00012012512,1.5576265e-05,0.0001277973,0.00024832037,0.0005939364,3.3192053e-05,3.340854e-05,0.0003777683,4.5590306e-05
