,fname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,00044347.wav,0.07904543,0.06918514,0.009646151,0.030293783,0.012992008,0.0028191153,0.0026556076,0.034643624,0.0013905648,0.0013020748,0.0011405055,0.00090395985,0.0007463133,0.00040828562,0.00044631542,0.0069360514,0.24701074,0.0002967521,0.0064015593,0.0019413562,0.24495085,0.0003348718,0.010619969,0.0014051528,0.001430382,0.0209282,0.05853126,0.0023824505,0.0007169276,0.0020526613,0.0013428669,0.003067095,0.0060035787,0.0022684296,0.067311324,0.0026056734,0.0022511545,0.00032723302,0.042815942,0.015053355,0.0033952526
1,002d256b.wav,0.016495397,0.0015013914,0.0004746688,0.00050020084,0.00021098932,0.004573569,0.0059821233,9.5510084e-05,0.007449976,0.0064539653,0.00044811703,0.0128496885,0.0005128809,0.002246932,0.001188993,0.0019854424,0.00022266456,0.0011978454,0.0010922609,0.0015890333,0.0005093883,0.007083709,0.0038027952,0.0011344039,0.0013595436,0.0007928306,0.0006510166,0.007934059,0.8772343,0.0013919641,0.0034707843,0.0013107007,0.0036639355,0.0022479575,0.00045574113,0.0013351359,0.0063986913,0.0009455733,0.00054782815,0.0027823134,0.0078755645
2,003b91e8.wav,0.016207648,0.052733675,0.03625035,0.0014585687,0.39761344,0.0014278885,0.0059066885,0.0140000675,0.0011826926,0.00093993015,0.020178486,0.0018562367,0.0022952405,0.0025736026,0.0006526919,0.00679298,0.013286431,0.0006593863,0.007264567,0.00095885067,0.024493542,0.0005631274,0.0038237742,0.0026376368,0.0010958938,0.013923333,0.030915115,0.006514273,0.001397294,0.0063108765,0.0028503584,0.0014697366,0.002277932,0.0008917456,0.009569908,0.0016043033,0.00034297555,0.0056285523,0.29073906,0.0075480933,0.0011630171
3,004ad66f.wav,0.0006956173,0.06295116,0.0031813153,0.000550968,0.0018936557,0.00022597931,0.000497063,0.90494066,0.00021816732,0.00047057436,0.00035863035,0.00033998358,0.0004035282,0.0001725161,0.00014053094,0.0076630926,0.00063415215,0.0007293703,0.000100380465,0.0008467143,0.0002373375,0.0002504805,0.00014943842,0.00016508513,8.328557e-05,0.00081948115,0.00071962544,0.00022747448,0.00026796604,0.00021721296,0.00014383337,0.000172767,0.0004026853,0.0006064242,0.00017590525,0.00039456857,0.00024369052,0.00014982569,0.00020212441,0.0069280327,0.00042880388
4,0063ab88.wav,0.00026370533,0.0048102834,0.0024942844,0.00026137484,0.0051994896,0.0035174296,0.005271341,0.0036222315,0.8560378,0.0042039924,0.00057957025,0.01819686,0.0011520388,0.0023500682,0.0016115219,0.00067883654,0.0016714688,0.000102182734,0.014919572,0.0011944601,0.00041091512,0.00056342507,0.0006636788,0.004020317,0.039158035,0.00013550563,0.0025051646,0.00095004466,0.00092308776,0.00040122351,0.00028874527,0.00028643647,0.003710523,0.00032226823,0.0019316134,0.0013346316,0.0013722314,0.00077361864,0.005486683,0.0026948175,0.0039285403
5,0075d39c.wav,0.002558268,0.0070005422,0.006914788,0.0012424594,0.0029111009,0.0086186165,0.013255511,0.012386452,0.14935806,0.404821,0.004297338,0.018520584,0.009943938,0.055173468,0.030223772,0.0023852151,0.0022540418,0.010098565,0.012677469,0.01829292,0.0043272832,0.005166579,0.0006582976,0.025478072,0.098266415,0.0013922425,0.0028847002,0.0014644484,0.007261714,0.003449103,0.020966714,0.0036368782,0.015172266,0.0035713112,0.0020239044,0.0056540263,0.001759697,0.008105288,0.0019122096,0.009217387,0.0046972847
6,00780200.wav,0.0070136883,0.0007403192,0.00039663896,5.52459e-05,0.0006391601,0.00023823258,0.7189466,0.0019116967,0.00017858986,0.000106552645,0.12084412,0.0028738272,0.0002730784,0.025817491,0.0076633194,0.00030815348,0.0002642679,0.0016395918,0.0027112516,0.00072309904,0.00017815591,0.00020372374,0.0024863135,0.024873208,0.0010686324,0.00090905844,0.0023194756,0.037896216,0.00093442784,0.000976409,0.010262001,0.0018663894,0.003421597,0.0031120516,0.00037091778,0.0011679779,0.009280973,0.00060221023,0.001662311,0.0018039389,0.0012590395
7,0079d310.wav,0.0001438671,0.0002874612,0.00032547335,0.0002960182,0.00027518772,0.00036949187,0.00051237363,0.00032166383,0.034165204,0.0015508794,8.791652e-05,0.00011154752,0.00016222021,0.0013792677,0.0005366834,0.0001330675,0.00028958425,0.0002849039,0.00811008,0.0005048463,0.0008020273,8.4166364e-05,0.00023881468,0.0020533095,0.9297694,0.00019212993,0.00024743247,0.00024680255,0.00024325192,3.1231706e-05,0.002941429,0.00017563404,0.00013973271,0.00016469594,0.000302456,9.4767245e-05,0.0037394648,9.235055e-05,0.00033128826,0.0027528312,0.0055091684
8,00ad7068.wav,0.000997925,0.0013925572,0.0010913522,0.0004642395,0.00052543485,0.0016480561,0.0027035875,0.00045552742,0.009764736,0.0015509074,0.0007795385,0.0017770655,0.9272916,0.0014962658,0.00025879906,0.00049325096,0.00061650015,0.001029012,0.008028506,0.0021946686,0.00069227774,0.0006446345,0.0017753461,0.0015576942,0.0020238077,0.00022709166,0.0012975364,0.001205425,0.00053086143,0.0009087587,0.0016507442,0.0013686507,0.010195913,0.0011350464,0.00041087042,0.00025860514,0.0019736183,0.0012096738,0.0011987318,0.003359627,0.0018155964
9,00c5808a.wav,0.00047406246,0.0021688137,0.0005418344,0.00067968544,0.0013975252,0.0042581055,0.0041304543,0.0005643303,0.13420737,0.0014046758,0.00041313784,0.028943254,0.0023050997,0.7336233,0.0033369435,0.0005758069,0.00013884915,0.0003110864,0.0009961283,0.0014004136,4.2960204e-05,0.0020908052,0.0013578887,0.012066041,0.03478303,0.00069318427,0.002250367,0.0004902802,0.0017425155,0.0012391025,4.2673193e-05,0.0011975917,9.959564e-05,0.001864611,0.0011057099,0.0004532678,0.00714075,0.002375958,0.002238068,0.0042239577,0.0006306933
10,00c82919.wav,0.0019332728,0.0048690024,0.0043777027,0.0015141617,0.0016788951,0.008960352,0.17377014,0.002869558,0.022733506,0.08174965,0.0045922697,0.12480817,0.0049317824,0.24020937,0.13403136,0.005204448,0.007130013,0.0043398244,0.0072410433,0.004191581,0.0033031357,0.004527059,0.019697286,0.013928282,0.00996208,0.00067566877,0.0017316255,0.008833603,0.012442873,0.0020577912,0.0053588445,0.010049214,0.010966073,0.0049917554,0.00239913,0.014305873,0.015835648,0.0011337956,0.003345162,0.008663501,0.004655522
11,00c9e799.wav,0.000301678,0.00018917363,7.883284e-05,0.00017549745,4.857283e-05,0.00094684435,0.00079016987,0.00011574987,0.00018745479,9.115218e-05,0.0003147398,3.55714e-05,0.00034823985,0.0004327297,5.3314772e-05,0.9877742,6.799225e-05,0.0007579408,0.00064313243,0.00010636513,7.486891e-05,0.00014905131,0.00016128251,5.6001438e-05,6.711449e-05,0.00021666725,0.00029058248,0.00021966701,0.00015072417,0.0002313544,0.0002453874,0.000103426064,0.0002988366,0.00023364084,0.0012125353,0.0002035544,0.0006606443,4.454697e-05,0.00030714346,0.0012879728,0.00032566077
12,00ce569f.wav,0.9594651,0.0006763597,9.036354e-05,0.000111053894,0.00032877224,0.0010698426,0.0005614504,0.00018669003,0.0003156197,0.0003580255,0.00089937233,0.00063660595,0.0003144012,0.00059859396,0.00015022125,0.00011493207,0.0005968375,0.00032490178,0.0010856731,0.0016575895,0.0032130622,0.0009156305,0.00042359668,0.0016779221,0.0007057683,0.0017995546,0.010901379,0.0009946624,0.00086923357,0.00042299356,0.0010496634,0.00027566645,0.001452651,0.00090166193,0.0007157208,0.00013638254,0.00089793856,0.00020733733,0.00014017778,0.0013117313,0.001444831
13,00d1fe46.wav,8.768706e-05,0.0008456464,6.1804734e-05,0.00013121174,0.00013502447,0.00021068861,0.00057610625,0.00020475808,6.166152e-06,2.6285807e-05,9.5946954e-05,0.0003632904,0.010009012,3.255061e-05,0.0007244156,0.0008572681,0.0004945124,0.9494399,0.0019718024,0.025829205,3.605303e-05,0.00011666664,0.0011742418,6.6477696e-05,0.00019050838,1.0553647e-05,0.00020644198,3.7894144e-05,0.0005655119,1.09364755e-05,3.335868e-05,0.00012542613,2.0598229e-05,0.00012688972,0.000638401,0.0027439345,0.00018755016,6.392256e-05,0.00012307151,0.001380017,3.838491e-05
14,00d40fa2.wav,0.0005127259,0.0030818235,0.00030279133,0.00042706507,0.009581257,0.021809418,0.048848864,0.0028441956,0.002111051,0.0004542569,0.009936395,0.001523606,0.0050647715,0.0049259914,0.0018077771,0.00027134776,0.00016553102,0.0021801775,0.008802512,0.0007201152,0.0008215413,0.0030274484,0.0075896583,0.044824053,0.0020296911,0.00016115475,0.001757746,0.040095463,0.00034904468,0.0036204157,0.00573534,0.023423463,0.00072520133,0.00087558303,0.004497009,0.00192247,0.7094737,0.0002690017,0.010487196,0.012444457,0.0004985548
